2024-08-03 18:18:16.206 INFO  c.fugui.train.common.interceptor.MemberInterceptor:26   http-nio-8002-exec-166 [32m1722680296035ozr[0;39m 当前登录用户信息为{"mobile":"13000000000","id":1814358440773029888}
2024-08-03 18:18:16.225 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-154 [32m1722680296132r0e[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.225 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-154 [32m1722680296132r0e[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.225 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-136 [32m172268029605329b[0;39m ------------- 结束 耗时：172 ms -------------
2024-08-03 18:18:16.225 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-2 [32m1722680296074l3h[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.225 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-2 [32m1722680296074l3h[0;39m ------------- 结束 耗时：151 ms -------------
2024-08-03 18:18:16.225 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-181 [32m1722680296171ybt[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.226 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-35 [32m1722680295969aa7[0;39m 购票被限流
2024-08-03 18:18:16.228 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-154 [32m1722680296132r0e[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-128 [32m1722680296060j1k[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-124 [32m1722680296134sq8[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-55 [32m1722680296078ryx[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-90 [32m1722680296137xkb[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-128 [32m1722680296060j1k[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-55 [32m1722680296078ryx[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-95 [32m17226802961754ft[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-128 [32m1722680296060j1k[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.229 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-55 [32m1722680296078ryx[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.229 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-65 [32m1722680296074ygv[0;39m 购票被限流
2024-08-03 18:18:16.230 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-65 [32m1722680296074ygv[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.230 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-95 [32m17226802961754ft[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.230 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-90 [32m1722680296137xkb[0;39m 购票被限流
2024-08-03 18:18:16.230 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-90 [32m1722680296137xkb[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.230 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-55 [32m1722680296078ryx[0;39m 购票被限流
2024-08-03 18:18:16.230 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-124 [32m1722680296134sq8[0;39m 购票被限流
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-55 [32m1722680296078ryx[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.230 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-65 [32m1722680296074ygv[0;39m ------------- 结束 耗时：156 ms -------------
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-124 [32m1722680296134sq8[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-55 [32m1722680296078ryx[0;39m ------------- 结束 耗时：153 ms -------------
2024-08-03 18:18:16.231 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-128 [32m1722680296060j1k[0;39m 购票被限流
2024-08-03 18:18:16.231 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-95 [32m17226802961754ft[0;39m 购票被限流
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-185 [32m1722680296081dc3[0;39m ------------- 结束 耗时：150 ms -------------
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-124 [32m1722680296134sq8[0;39m ------------- 结束 耗时：97 ms -------------
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-112 [32m1722680296110fjj[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-128 [32m1722680296060j1k[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-95 [32m17226802961754ft[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-128 [32m1722680296060j1k[0;39m ------------- 结束 耗时：171 ms -------------
2024-08-03 18:18:16.230 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-90 [32m1722680296137xkb[0;39m ------------- 结束 耗时：93 ms -------------
2024-08-03 18:18:16.231 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-95 [32m17226802961754ft[0;39m ------------- 结束 耗时：56 ms -------------
2024-08-03 18:18:16.232 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-112 [32m1722680296110fjj[0;39m 购票被限流
2024-08-03 18:18:16.230 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-44 [32m1722680296068nls[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.232 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-112 [32m1722680296110fjj[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.232 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-59 [32m1722680296084gru[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.233 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-112 [32m1722680296110fjj[0;39m ------------- 结束 耗时：123 ms -------------
2024-08-03 18:18:16.233 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-180 [32m1722680296194ejy[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.233 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-19 [32m1722680296087mok[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.233 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-59 [32m1722680296084gru[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.233 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-19 [32m1722680296087mok[0;39m ------------- 结束 耗时：146 ms -------------
2024-08-03 18:18:16.233 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-44 [32m1722680296068nls[0;39m 购票被限流
2024-08-03 18:18:16.233 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-180 [32m1722680296194ejy[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.234 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-59 [32m1722680296084gru[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.234 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-44 [32m1722680296068nls[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.234 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-44 [32m1722680296068nls[0;39m ------------- 结束 耗时：166 ms -------------
2024-08-03 18:18:16.234 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-180 [32m1722680296194ejy[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.234 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-180 [32m1722680296194ejy[0;39m 购票被限流
2024-08-03 18:18:16.234 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-59 [32m1722680296084gru[0;39m 购票被限流
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-180 [32m1722680296194ejy[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-59 [32m1722680296084gru[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.234 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-22 [32m1722680295900cap[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-194 [32m1722680296201q2y[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-193 [32m1722680296087th4[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-180 [32m1722680296194ejy[0;39m ------------- 结束 耗时：41 ms -------------
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-58 [32m17226802961547mh[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.234 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-39 [32m17226802961897zo[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-22 [32m1722680295900cap[0;39m ------------- 结束 耗时：335 ms -------------
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-193 [32m1722680296087th4[0;39m ------------- 结束 耗时：148 ms -------------
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-156 [32m1722680296235232[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-58 [32m17226802961547mh[0;39m ------------- 结束 耗时：81 ms -------------
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-194 [32m1722680296201q2y[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.235 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-183 [32m1722680296199n8d[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.236 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-156 [32m1722680296235232[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.236 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-156 [32m1722680296235232[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.236 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-156 [32m1722680296235232[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.236 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-39 [32m17226802961897zo[0;39m 购票被限流
2024-08-03 18:18:16.236 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-156 [32m1722680296235232[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.236 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-39 [32m17226802961897zo[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.236 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-186 [32m1722680296101j1d[0;39m ------------- 结束 耗时：135 ms -------------
2024-08-03 18:18:16.237 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-39 [32m17226802961897zo[0;39m ------------- 结束 耗时：48 ms -------------
2024-08-03 18:18:16.237 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-80 [32m1722680295946xcw[0;39m ------------- 结束 耗时：291 ms -------------
2024-08-03 18:18:16.237 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-156 [32m1722680296235232[0;39m 购票被限流
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-131 [32m1722680296238jze[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-156 [32m1722680296235232[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-68 [32m1722680295962mb2[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-187 [32m1722680296092t29[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-131 [32m1722680296238jze[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-68 [32m1722680295962mb2[0;39m ------------- 结束 耗时：276 ms -------------
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-156 [32m1722680296235232[0;39m ------------- 结束 耗时：3 ms -------------
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-131 [32m1722680296238jze[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.238 INFO  c.fugui.train.common.interceptor.MemberInterceptor:27   http-nio-8002-exec-51 [32m1722680295903m04[0;39m 当前登录token为eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJuYmYiOjE3MjI1OTY0NDEsIm1vYmlsZSI6IjEzMDAwMDAwMDAwIiwiaWQiOjE4MTQzNTg0NDA3NzMwMjk4ODgsImV4cCI6MTcyMjY4Mjg0MSwiaWF0IjoxNzIyNTk2NDQxfQ.R1HQA76yf8a4kjI9J-3zDWfoOl3BHk1YSy8TGO08AaA
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-131 [32m1722680296238jze[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.238 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-164 [32m172268029599272r[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.239 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-164 [32m172268029599272r[0;39m ------------- 结束 耗时：247 ms -------------
2024-08-03 18:18:16.239 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-131 [32m1722680296238jze[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.239 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-187 [32m1722680296092t29[0;39m 购票被限流
2024-08-03 18:18:16.239 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-187 [32m1722680296092t29[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-187 [32m1722680296092t29[0;39m ------------- 结束 耗时：147 ms -------------
2024-08-03 18:18:16.239 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-43 [32m17226802961285w4[0;39m ------------- 结束 耗时：111 ms -------------
2024-08-03 18:18:16.239 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-147 [32m1722680296167o74[0;39m 购票被限流
2024-08-03 18:18:16.240 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-131 [32m1722680296238jze[0;39m 购票被限流
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-147 [32m1722680296167o74[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-147 [32m1722680296167o74[0;39m ------------- 结束 耗时：73 ms -------------
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-131 [32m1722680296238jze[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-131 [32m1722680296238jze[0;39m ------------- 结束 耗时：3 ms -------------
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-114 [32m1722680296206ak8[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-114 [32m1722680296206ak8[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-50 [32m1722680296207alc[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-50 [32m1722680296207alc[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-18 [32m1722680296123ayy[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-50 [32m1722680296207alc[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.240 INFO  com.fugui.train.common.aspect.LogAspect           :78   http-nio-8002-exec-114 [32m1722680296206ak8[0;39m 请求参数: [{"dailyTrainTicketId":1819098670612746240,"date":1723651200000,"end":"上海","start":"潮阳","tickets":[{"passengerId":1814928524881039400,"passengerIdCard":"11","passengerName":"王泽铭","passengerType":"2","seatTypeCode":"2"}],"trainCode":"1"}]
2024-08-03 18:18:16.242 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-122 [32m17226802959471au[0;39m 购票被限流
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :54   http-nio-8002-exec-166 [32m172268029624209s[0;39m ------------- 开始 -------------
2024-08-03 18:18:16.242 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m 购票被限流
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-122 [32m17226802959471au[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :55   http-nio-8002-exec-166 [32m172268029624209s[0;39m 请求地址: http://127.0.0.1:8002/business/confirm-order/do POST
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-122 [32m17226802959471au[0;39m ------------- 结束 耗时：295 ms -------------
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :56   http-nio-8002-exec-166 [32m172268029624209s[0;39m 类名方法: com.fugui.train.business.controller.ConfirmOrderController.doConfirm
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :91   http-nio-8002-exec-51 [32m1722680296240y0o[0;39m ------------- 结束 耗时：2 ms -------------
2024-08-03 18:18:16.242 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-50 [32m1722680296207alc[0;39m 购票被限流
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :57   http-nio-8002-exec-166 [32m172268029624209s[0;39m 远程地址: 127.0.0.1
2024-08-03 18:18:16.242 INFO  c.f.t.business.controller.ConfirmOrderController  :36   http-nio-8002-exec-114 [32m1722680296206ak8[0;39m 购票被限流
2024-08-03 18:18:16.242 INFO  com.fugui.train.common.aspect.LogAspect           :90   http-nio-8002-exec-50 [32m1722680296207alc[0;39m 返回结果: {"message":"访问人数过多，请重试","success":false}
